cluster_id,device_key,cluster_size,splits_present,is_crossing,split,stem,date,time
33,FAMILY:ts_compact,1,test,False,test,IMG20241118161536,20241118,161536
34,FAMILY:ts_compact,1,train,False,train,IMG20241118161548,20241118,161548
35,FAMILY:ts_compact,2,train|valid,True,train,IMG20241118161624,20241118,161624
35,FAMILY:ts_compact,2,train|valid,True,valid,IMG20241118161632,20241118,161632
36,FAMILY:ts_compact,2,train,False,train,IMG20241118161711,20241118,161711
36,FAMILY:ts_compact,2,train,False,train,IMG20241118161717,20241118,161717
37,FAMILY:ts_compact,2,train|valid,True,train,IMG20241118161841,20241118,161841
37,FAMILY:ts_compact,2,train|valid,True,valid,IMG20241118161851,20241118,161851
38,FAMILY:ts_compact,1,train,False,train,IMG20241118161943,20241118,161943
39,FAMILY:ts_compact_sub,1,train,False,train,IMG20241118160515_01,20241118,160515
40,ONEPLUS_NORD,1,train,False,train,IMG20240219113638,20240219,113638
41,ONEPLUS_NORD,1,train,False,train,IMG20240219113649,20240219,113649
42,ONEPLUS_NORD,1,train,False,train,IMG20240219113715,20240219,113715
43,ONEPLUS_NORD,1,train,False,train,IMG20240219113726,20240219,113726
44,ONEPLUS_NORD,1,train,False,train,IMG20240219113745,20240219,113745
45,ONEPLUS_NORD,1,train,False,train,IMG20240219113811,20240219,113811
46,ONEPLUS_NORD,2,train,False,train,IMG20240219113827,20240219,113827
46,ONEPLUS_NORD,2,train,False,train,IMG20240219113831,20240219,113831
47,ONEPLUS_NORD,1,train,False,train,IMG20240219113846,20240219,113846
48,ONEPLUS_NORD,1,train,False,train,IMG20240219113926,20240219,113926
49,ONEPLUS_NORD,1,train,False,train,IMG20240219114019,20240219,114019
50,ONEPLUS_NORD,3,train,False,train,IMG20240219114129,20240219,114129
50,ONEPLUS_NORD,3,train,False,train,IMG20240219114134,20240219,114134
50,ONEPLUS_NORD,3,train,False,train,IMG20240219114137,20240219,114137
51,ONEPLUS_NORD,1,train,False,train,IMG20240219114212,20240219,114212
52,ONEPLUS_NORD,1,train,False,train,IMG20240219114248,20240219,114248
53,ONEPLUS_NORD,2,train,False,train,IMG20240219114301,20240219,114301
53,ONEPLUS_NORD,2,train,False,train,IMG20240219114308,20240219,114308
54,ONEPLUS_NORD,1,train,False,train,IMG20240219114447,20240219,114447
55,ONEPLUS_NORD,1,train,False,train,IMG20240219114504,20240219,114504
56,ONEPLUS_NORD,1,train,False,train,IMG20240219114702,20240219,114702
57,ONEPLUS_NORD,1,train,False,train,IMG20240219114753,20240219,114753
58,ONEPLUS_NORD,1,train,False,train,IMG20240219114836,20240219,114836
59,ONEPLUS_NORD,1,train,False,train,IMG20240219114926,20240219,114926
60,ONEPLUS_NORD,1,train,False,train,IMG20240219114955,20240219,114955
61,ONEPLUS_NORD,1,train,False,train,IMG20240219115229,20240219,115229
62,ONEPLUS_NORD,1,train,False,train,IMG20240219115245,20240219,115245
63,ONEPLUS_NORD,1,train,False,train,IMG20240219115331,20240219,115331
64,ONEPLUS_NORD,1,train,False,train,IMG20240219115446,20240219,115446
65,ONEPLUS_NORD,1,train,False,train,IMG20240219120243,20240219,120243
66,ONEPLUS_NORD,1,train,False,train,IMG20240219120257,20240219,120257
67,ONEPLUS_NORD,2,train,False,train,IMG20240219120325,20240219,120325
67,ONEPLUS_NORD,2,train,False,train,IMG20240219120330,20240219,120330
68,ONEPLUS_NORD,1,train,False,train,IMG20240220114456,20240220,114456
69,ONEPLUS_NORD,1,train,False,train,IMG20240220114517,20240220,114517
70,ONEPLUS_NORD,3,train,False,train,IMG20240220114530,20240220,114530
70,ONEPLUS_NORD,3,train,False,train,IMG20240220114538,20240220,114538
70,ONEPLUS_NORD,3,train,False,train,IMG20240220114548,20240220,114548
71,ONEPLUS_NORD,1,train,False,train,IMG20240220114626,20240220,114626
72,ONEPLUS_NORD,1,train,False,train,IMG20240220114727,20240220,114727
73,ONEPLUS_NORD,1,train,False,train,IMG20240220114741,20240220,114741
74,ONEPLUS_NORD,1,train,False,train,IMG20240220114804,20240220,114804
75,ONEPLUS_NORD,1,train,False,train,IMG20240220115011,20240220,115011
76,ONEPLUS_NORD,3,train,False,train,IMG20240220115056,20240220,115056
76,ONEPLUS_NORD,3,train,False,train,IMG20240220115100,20240220,115100
76,ONEPLUS_NORD,3,train,False,train,IMG20240220115109,20240220,115109
77,ONEPLUS_NORD,1,train,False,train,IMG20240220115220,20240220,115220
78,ONEPLUS_NORD,1,train,False,train,IMG20240220115236,20240220,115236
79,ONEPLUS_NORD,2,train,False,train,IMG20240220115305,20240220,115305
79,ONEPLUS_NORD,2,train,False,train,IMG20240220115311,20240220,115311
80,ONEPLUS_NORD,1,train,False,train,IMG20240220115326,20240220,115326
81,ONEPLUS_NORD,2,train,False,train,IMG20240220115423,20240220,115423
81,ONEPLUS_NORD,2,train,False,train,IMG20240220115433,20240220,115433
82,ONEPLUS_NORD,1,train,False,train,IMG20240220115509,20240220,115509
83,ONEPLUS_NORD,1,train,False,train,IMG20240220115520,20240220,115520
84,ONEPLUS_NORD,1,train,False,train,IMG20240220115613,20240220,115613
85,ONEPLUS_NORD,1,train,False,train,IMG20240220115628,20240220,115628
86,ONEPLUS_NORD,1,train,False,train,IMG20240220115659,20240220,115659
87,ONEPLUS_NORD,1,train,False,train,IMG20240220115710,20240220,115710
88,ONEPLUS_NORD,1,train,False,train,IMG20240220115805,20240220,115805
89,ONEPLUS_NORD,1,train,False,train,IMG20240220115829,20240220,115829
90,ONEPLUS_NORD,2,train,False,train,IMG20240220115854,20240220,115854
90,ONEPLUS_NORD,2,train,False,train,IMG20240220115900,20240220,115900
91,ONEPLUS_NORD,1,train,False,train,IMG20240220115915,20240220,115915
92,ONEPLUS_NORD,1,train,False,train,IMG20240220120021,20240220,120021
93,ONEPLUS_NORD,1,train,False,train,IMG20240220120113,20240220,120113
94,ONEPLUS_NORD,3,train,False,train,IMG20240220120321,20240220,120321
94,ONEPLUS_NORD,3,train,False,train,IMG20240220120325,20240220,120325
94,ONEPLUS_NORD,3,train,False,train,IMG20240220120328,20240220,120328
95,ONEPLUS_NORD,2,train,False,train,IMG20240220120353,20240220,120353
95,ONEPLUS_NORD,2,train,False,train,IMG20240220120402,20240220,120402
96,ONEPLUS_NORD,1,train,False,train,IMG20240220120432,20240220,120432
97,ONEPLUS_NORD,1,train,False,train,IMG20240220120453,20240220,120453
98,ONEPLUS_NORD,1,train,False,train,IMG20240220120525,20240220,120525
99,ONEPLUS_NORD,1,train,False,train,IMG20240220120634,20240220,120634
100,ONEPLUS_NORD,2,train,False,train,IMG20240220120706,20240220,120706
100,ONEPLUS_NORD,2,train,False,train,IMG20240220120712,20240220,120712
101,ONEPLUS_NORD,2,train,False,train,IMG20240220120801,20240220,120801
101,ONEPLUS_NORD,2,train,False,train,IMG20240220120808,20240220,120808
102,ONEPLUS_NORD,2,train,False,train,IMG20240220120856,20240220,120856
102,ONEPLUS_NORD,2,train,False,train,IMG20240220120900,20240220,120900
103,ONEPLUS_NORD,1,train,False,train,IMG20240220121103,20240220,121103
104,ONEPLUS_NORD,1,train,False,train,IMG20240220121114,20240220,121114
105,ONEPLUS_NORD,1,train,False,train,IMG20240220121138,20240220,121138
106,ONEPLUS_NORD,1,train,False,train,IMG20240220121238,20240220,121238
107,ONEPLUS_NORD,1,train,False,train,IMG20240220121249,20240220,121249
108,ONEPLUS_NORD,3,train,False,train,IMG20240220121305,20240220,121305
108,ONEPLUS_NORD,3,train,False,train,IMG20240220121315,20240220,121315
108,ONEPLUS_NORD,3,train,False,train,IMG20240220121322,20240220,121322
109,ONEPLUS_NORD,1,train,False,train,IMG20240220121349,20240220,121349
110,ONEPLUS_NORD,2,train,False,train,IMG20240220121408,20240220,121408
110,ONEPLUS_NORD,2,train,False,train,IMG20240220121412,20240220,121412
111,ONEPLUS_NORD,1,train,False,train,IMG20240220121429,20240220,121429
112,ONEPLUS_NORD,1,train,False,train,IMG20240220121458,20240220,121458
113,ONEPLUS_NORD,1,train,False,train,IMG20240220121511,20240220,121511
114,ONEPLUS_NORD,1,train,False,train,IMG20240220121528,20240220,121528
115,ONEPLUS_NORD,1,train,False,train,IMG20240220121541,20240220,121541
116,ONEPLUS_NORD,1,train,False,train,IMG20240220121605,20240220,121605
117,ONEPLUS_NORD,1,train,False,train,IMG20240220121621,20240220,121621
118,ONEPLUS_NORD,2,train,False,train,IMG20240220121641,20240220,121641
118,ONEPLUS_NORD,2,train,False,train,IMG20240220121646,20240220,121646
119,ONEPLUS_NORD,1,train,False,train,IMG20240220121703,20240220,121703
120,ONEPLUS_NORD,3,train,False,train,IMG20240220121750,20240220,121750
120,ONEPLUS_NORD,3,train,False,train,IMG20240220121756,20240220,121756
120,ONEPLUS_NORD,3,train,False,train,IMG20240220121800,20240220,121800
121,ONEPLUS_NORD,1,train,False,train,IMG20240220122108,20240220,122108
122,ONEPLUS_NORD,1,train,False,train,IMG20240220122124,20240220,122124
123,ONEPLUS_NORD,3,train,False,train,IMG20240220122137,20240220,122137
123,ONEPLUS_NORD,3,train,False,train,IMG20240220122146,20240220,122146
123,ONEPLUS_NORD,3,train,False,train,IMG20240220122153,20240220,122153
124,ONEPLUS_NORD,1,train,False,train,IMG20240220122219,20240220,122219
125,ONEPLUS_NORD,2,train,False,train,IMG20240220122231,20240220,122231
125,ONEPLUS_NORD,2,train,False,train,IMG20240220122236,20240220,122236
126,ONEPLUS_NORD,1,train,False,train,IMG20240220122259,20240220,122259
127,ONEPLUS_NORD,3,train,False,train,IMG20240220122320,20240220,122320
127,ONEPLUS_NORD,3,train,False,train,IMG20240220122323,20240220,122323
127,ONEPLUS_NORD,3,train,False,train,IMG20240220122330,20240220,122330
128,ONEPLUS_NORD,1,valid,False,valid,IMG20240228122809,20240228,122809
129,ONEPLUS_NORD,1,valid,False,valid,IMG20240228122902,20240228,122902
130,ONEPLUS_NORD,3,valid,False,valid,IMG20240228122949,20240228,122949
130,ONEPLUS_NORD,3,valid,False,valid,IMG20240228122955,20240228,122955
130,ONEPLUS_NORD,3,valid,False,valid,IMG20240228123001,20240228,123001
131,ONEPLUS_NORD,1,train,False,train,IMG20240228123032,20240228,123032
132,ONEPLUS_NORD,1,valid,False,valid,IMG20240228123115,20240228,123115
133,ONEPLUS_NORD,1,valid,False,valid,IMG20240228123131,20240228,123131
134,ONEPLUS_NORD,1,valid,False,valid,IMG20240228123218,20240228,123218
135,ONEPLUS_NORD,2,valid,False,valid,IMG20240228123246,20240228,123246
135,ONEPLUS_NORD,2,valid,False,valid,IMG20240228123253,20240228,123253
136,ONEPLUS_NORD,2,valid,False,valid,IMG20240228123322,20240228,123322
136,ONEPLUS_NORD,2,valid,False,valid,IMG20240228123330,20240228,123330
137,ONEPLUS_NORD,2,valid,False,valid,IMG20240228123402,20240228,123402
137,ONEPLUS_NORD,2,valid,False,valid,IMG20240228123408,20240228,123408
138,ONEPLUS_NORD,2,valid,False,valid,IMG20240228123449,20240228,123449
138,ONEPLUS_NORD,2,valid,False,valid,IMG20240228123455,20240228,123455
139,ONEPLUS_NORD,2,valid,False,valid,IMG20240228123512,20240228,123512
139,ONEPLUS_NORD,2,valid,False,valid,IMG20240228123522,20240228,123522
140,ONEPLUS_NORD,2,valid,False,valid,IMG20240228123605,20240228,123605
140,ONEPLUS_NORD,2,valid,False,valid,IMG20240228123614,20240228,123614
141,ONEPLUS_NORD,1,train,False,train,IMG20240228123642,20240228,123642
142,ONEPLUS_NORD,1,valid,False,valid,IMG20240228123708,20240228,123708
143,ONEPLUS_NORD,1,train,False,train,IMG20240228123723,20240228,123723
144,ONEPLUS_NORD,1,valid,False,valid,IMG20240228123750,20240228,123750
145,ONEPLUS_NORD,1,valid,False,valid,IMG20240228123816,20240228,123816
146,ONEPLUS_NORD,1,valid,False,valid,IMG20240228123839,20240228,123839
147,ONEPLUS_NORD,1,valid,False,valid,IMG20240228124228,20240228,124228
148,ONEPLUS_NORD,1,valid,False,valid,IMG20240228124247,20240228,124247
149,ONEPLUS_NORD,1,valid,False,valid,IMG20240228124330,20240228,124330
150,ONEPLUS_NORD,1,valid,False,valid,IMG20240228124357,20240228,124357
151,ONEPLUS_NORD,1,valid,False,valid,IMG20240228124412,20240228,124412
152,ONEPLUS_NORD,3,train|valid,True,valid,IMG20240228124440,20240228,124440
152,ONEPLUS_NORD,3,train|valid,True,train,IMG20240228124445,20240228,124445
152,ONEPLUS_NORD,3,train|valid,True,train,IMG20240228124453,20240228,124453
153,ONEPLUS_NORD,1,valid,False,valid,IMG20240228124555,20240228,124555
154,ONEPLUS_NORD,1,valid,False,valid,IMG20240228124606,20240228,124606
155,ONEPLUS_NORD,2,valid,False,valid,IMG20240228124711,20240228,124711
155,ONEPLUS_NORD,2,valid,False,valid,IMG20240228124718,20240228,124718
156,ONEPLUS_NORD,1,valid,False,valid,IMG20240228124759,20240228,124759
157,ONEPLUS_NORD,1,valid,False,valid,IMG20240228124816,20240228,124816
158,ONEPLUS_NORD,1,valid,False,valid,IMG20240228124844,20240228,124844
159,ONEPLUS_NORD,2,valid,False,valid,IMG20240228124919,20240228,124919
159,ONEPLUS_NORD,2,valid,False,valid,IMG20240228124925,20240228,124925
160,ONEPLUS_NORD,3,valid,False,valid,IMG20240228125011,20240228,125011
160,ONEPLUS_NORD,3,valid,False,valid,IMG20240228125017,20240228,125017
160,ONEPLUS_NORD,3,valid,False,valid,IMG20240228125025,20240228,125025
161,ONEPLUS_NORD,1,valid,False,valid,IMG20240228125228,20240228,125228
162,ONEPLUS_NORD,1,valid,False,valid,IMG20240228125312,20240228,125312
163,ONEPLUS_NORD,1,valid,False,valid,IMG20240228125354,20240228,125354
164,ONEPLUS_NORD,1,valid,False,valid,IMG20240228125428,20240228,125428
165,ONEPLUS_NORD,2,test|train,True,train,IMG20240228125647,20240228,125647
165,ONEPLUS_NORD,2,test|train,True,test,IMG20240228125654,20240228,125654
166,ONEPLUS_NORD,1,train,False,train,IMG20240228125705,20240228,125705
167,ONEPLUS_NORD,3,test|valid,True,test,IMG20240228125738,20240228,125738
167,ONEPLUS_NORD,3,test|valid,True,test,IMG20240228125746,20240228,125746
167,ONEPLUS_NORD,3,test|valid,True,valid,IMG20240228125752,20240228,125752
168,ONEPLUS_NORD,1,test,False,test,IMG20240228125809,20240228,125809
169,ONEPLUS_NORD,1,valid,False,valid,IMG20240228125831,20240228,125831
170,ONEPLUS_NORD,1,valid,False,valid,IMG20240228125846,20240228,125846
171,ONEPLUS_NORD,3,test|valid,True,valid,IMG20240228130031,20240228,130031
171,ONEPLUS_NORD,3,test|valid,True,valid,IMG20240228130036,20240228,130036
171,ONEPLUS_NORD,3,test|valid,True,test,IMG20240228130041,20240228,130041
172,ONEPLUS_NORD,1,valid,False,valid,IMG20240228130254,20240228,130254
173,ONEPLUS_NORD,1,valid,False,valid,IMG20240228130308,20240228,130308
174,ONEPLUS_NORD,2,test,False,test,IMG20240228130337,20240228,130337
174,ONEPLUS_NORD,2,test,False,test,IMG20240228130343,20240228,130343
175,ONEPLUS_NORD,1,valid,False,valid,IMG20240228130425,20240228,130425
176,ONEPLUS_NORD,2,test|valid,True,test,IMG20240228130509,20240228,130509
176,ONEPLUS_NORD,2,test|valid,True,valid,IMG20240228130517,20240228,130517
177,ONEPLUS_NORD,2,train|valid,True,valid,IMG20240228130615,20240228,130615
177,ONEPLUS_NORD,2,train|valid,True,train,IMG20240228130624,20240228,130624
178,ONEPLUS_NORD,2,train,False,train,IMG20240228130635,20240228,130635
178,ONEPLUS_NORD,2,train,False,train,IMG20240228130639,20240228,130639
179,ONEPLUS_NORD,2,train,False,train,IMG20240228130701,20240228,130701
179,ONEPLUS_NORD,2,train,False,train,IMG20240228130706,20240228,130706
180,ONEPLUS_NORD,1,train,False,train,IMG20240228130819,20240228,130819
181,ONEPLUS_NORD,2,train,False,train,IMG20240228130858,20240228,130858
181,ONEPLUS_NORD,2,train,False,train,IMG20240228130905,20240228,130905
182,ONEPLUS_NORD,2,train,False,train,IMG20240228130943,20240228,130943
182,ONEPLUS_NORD,2,train,False,train,IMG20240228130950,20240228,130950
183,ONEPLUS_NORD,1,train,False,train,IMG20240228131006,20240228,131006
184,ONEPLUS_NORD,1,train,False,train,IMG20240228131034,20240228,131034
185,ONEPLUS_NORD,3,train|valid,True,valid,IMG20240228131243,20240228,131243
185,ONEPLUS_NORD,3,train|valid,True,valid,IMG20240228131252,20240228,131252
185,ONEPLUS_NORD,3,train|valid,True,train,IMG20240228131259,20240228,131259
186,ONEPLUS_NORD,1,train,False,train,IMG20240228131317,20240228,131317
187,ONEPLUS_NORD,1,train,False,train,IMG20240228131341,20240228,131341
188,ONEPLUS_NORD,2,train|valid,True,train,IMG20240228131414,20240228,131414
188,ONEPLUS_NORD,2,train|valid,True,valid,IMG20240228131420,20240228,131420
189,ONEPLUS_NORD,1,valid,False,valid,IMG20240228131521,20240228,131521
190,ONEPLUS_NORD,1,valid,False,valid,IMG20240228131534,20240228,131534
191,ONEPLUS_NORD,1,test,False,test,IMG20240228131602,20240228,131602
192,ONEPLUS_NORD,1,train,False,train,IMG20240228131634,20240228,131634
193,ONEPLUS_NORD,1,train,False,train,IMG20240228131658,20240228,131658
194,ONEPLUS_NORD,1,valid,False,valid,IMG20240228131717,20240228,131717
195,ONEPLUS_NORD,1,train,False,train,IMG20240228131739_01,20240228,131739
196,ONEPLUS_NORD,1,train,False,train,IMG20240228131753,20240228,131753
197,ONEPLUS_NORD,1,valid,False,valid,IMG20240228131832,20240228,131832
198,ONEPLUS_NORD,1,train,False,train,IMG20240228131843,20240228,131843
199,ONEPLUS_NORD,2,valid,False,valid,IMG20240228131859,20240228,131859
199,ONEPLUS_NORD,2,valid,False,valid,IMG20240228131905,20240228,131905
200,ONEPLUS_NORD,1,train,False,train,IMG20240228131921_01,20240228,131921
201,ONEPLUS_NORD,1,train,False,train,IMG20240228132001_01,20240228,132001
202,ONEPLUS_NORD,1,train,False,train,IMG20240228132045,20240228,132045
203,ONEPLUS_NORD,1,train,False,train,IMG20240228132127,20240228,132127
204,ONEPLUS_NORD,1,valid,False,valid,IMG20240228132302,20240228,132302
205,ONEPLUS_NORD,1,train,False,train,IMG20240228132319,20240228,132319
206,ONEPLUS_NORD,3,train,False,train,IMG20240228132335,20240228,132335
206,ONEPLUS_NORD,3,train,False,train,IMG20240228132345,20240228,132345
206,ONEPLUS_NORD,3,train,False,train,IMG20240228132354,20240228,132354
207,ONEPLUS_NORD,2,valid,False,valid,IMG20240228132440,20240228,132440
207,ONEPLUS_NORD,2,valid,False,valid,IMG20240228132445,20240228,132445
208,ONEPLUS_NORD,1,train,False,train,IMG20240228132456,20240228,132456
209,ONEPLUS_NORD,2,train,False,train,IMG20240228132524,20240228,132524
209,ONEPLUS_NORD,2,train,False,train,IMG20240228132533,20240228,132533
210,ONEPLUS_NORD,1,train,False,train,IMG20240228132544,20240228,132544
211,ONEPLUS_NORD,2,train,False,train,IMG20240228132559,20240228,132559
211,ONEPLUS_NORD,2,train,False,train,IMG20240228132605_01,20240228,132605
212,ONEPLUS_NORD,1,train,False,train,IMG20240228132621,20240228,132621
213,ONEPLUS_NORD,2,test|valid,True,valid,IMG20240228132725,20240228,132725
213,ONEPLUS_NORD,2,test|valid,True,test,IMG20240228132732,20240228,132732
214,ONEPLUS_NORD,1,valid,False,valid,IMG20240228132838,20240228,132838
215,ONEPLUS_NORD,1,train,False,train,IMG20240228132855,20240228,132855
216,ONEPLUS_NORD,1,train,False,train,IMG20240228132906,20240228,132906
217,ONEPLUS_NORD,1,train,False,train,IMG20240228132935,20240228,132935
218,ONEPLUS_NORD,2,test|train,True,train,IMG20240228133008,20240228,133008
218,ONEPLUS_NORD,2,test|train,True,test,IMG20240228133018,20240228,133018
219,ONEPLUS_NORD,1,test,False,test,IMG20240228133029,20240228,133029
220,ONEPLUS_NORD,1,train,False,train,IMG20240228133058,20240228,133058
221,ONEPLUS_NORD,1,train,False,train,IMG20240228133110_01,20240228,133110
222,ONEPLUS_NORD,1,valid,False,valid,IMG20240228133137,20240228,133137
223,ONEPLUS_NORD,1,train,False,train,IMG20240228133155,20240228,133155
224,ONEPLUS_NORD,1,train,False,train,IMG20240228133207,20240228,133207
225,ONEPLUS_NORD,1,train,False,train,IMG20240228133659_01,20240228,133659
226,ONEPLUS_NORD,1,train,False,train,IMG20240228133740_01,20240228,133740
227,ONEPLUS_NORD,1,train,False,train,IMG20240228133759,20240228,133759
228,ONEPLUS_NORD,1,train,False,train,IMG20240228133815,20240228,133815
229,ONEPLUS_NORD,2,train,False,train,IMG20240228133855,20240228,133855
229,ONEPLUS_NORD,2,train,False,train,IMG20240228133904,20240228,133904
230,ONEPLUS_NORD,1,train,False,train,IMG20240228133928,20240228,133928
231,ONEPLUS_NORD,2,train,False,train,IMG20240228133955,20240228,133955
231,ONEPLUS_NORD,2,train,False,train,IMG20240228134000,20240228,134000
232,ONEPLUS_NORD,3,train,False,train,IMG20240228134128,20240228,134128
232,ONEPLUS_NORD,3,train,False,train,IMG20240228134136,20240228,134136
232,ONEPLUS_NORD,3,train,False,train,IMG20240228134144,20240228,134144
233,ONEPLUS_NORD,2,train,False,train,IMG20240228135156,20240228,135156
233,ONEPLUS_NORD,2,train,False,train,IMG20240228135201,20240228,135201
234,ONEPLUS_NORD,3,train,False,train,IMG20240228135335,20240228,135335
234,ONEPLUS_NORD,3,train,False,train,IMG20240228135342,20240228,135342
234,ONEPLUS_NORD,3,train,False,train,IMG20240228135348,20240228,135348
235,ONEPLUS_NORD,1,train,False,train,IMG20240228135418,20240228,135418
236,ONEPLUS_NORD,3,train,False,train,IMG20240228135459,20240228,135459
236,ONEPLUS_NORD,3,train,False,train,IMG20240228135507,20240228,135507
236,ONEPLUS_NORD,3,train,False,train,IMG20240228135513,20240228,135513
237,ONEPLUS_NORD,1,train,False,train,IMG20240228135553,20240228,135553
238,ONEPLUS_NORD,2,train,False,train,IMG20240228142057,20240228,142057
238,ONEPLUS_NORD,2,train,False,train,IMG20240228142107,20240228,142107
239,ONEPLUS_NORD,2,test|train,True,train,IMG20240228142129,20240228,142129
239,ONEPLUS_NORD,2,test|train,True,test,IMG20240228142135,20240228,142135
240,ONEPLUS_NORD,1,train,False,train,IMG20240228142159,20240228,142159
241,ONEPLUS_NORD,1,train,False,train,IMG20240228142222,20240228,142222
242,ONEPLUS_NORD,1,train,False,train,IMG20240228142237,20240228,142237
243,ONEPLUS_NORD,1,train,False,train,IMG20240228142259,20240228,142259
244,ONEPLUS_NORD,1,test,False,test,IMG20240228142313,20240228,142313
245,ONEPLUS_NORD,4,train,False,train,IMG20240228142340,20240228,142340
245,ONEPLUS_NORD,4,train,False,train,IMG20240228142346,20240228,142346
245,ONEPLUS_NORD,4,train,False,train,IMG20240228142356,20240228,142356
245,ONEPLUS_NORD,4,train,False,train,IMG20240228142403,20240228,142403
246,ONEPLUS_NORD,2,train,False,train,IMG20240228142427,20240228,142427
246,ONEPLUS_NORD,2,train,False,train,IMG20240228142434,20240228,142434
247,ONEPLUS_NORD,3,test,False,test,IMG20240303105743,20240303,105743
247,ONEPLUS_NORD,3,test,False,test,IMG20240303105750,20240303,105750
247,ONEPLUS_NORD,3,test,False,test,IMG20240303105800,20240303,105800
248,ONEPLUS_NORD,2,test,False,test,IMG20240303105812,20240303,105812
248,ONEPLUS_NORD,2,test,False,test,IMG20240303105820,20240303,105820
249,ONEPLUS_NORD,1,test,False,test,IMG20240303105838,20240303,105838
250,ONEPLUS_NORD,1,test,False,test,IMG20240303105852,20240303,105852
251,ONEPLUS_NORD,1,test,False,test,IMG20240303105921,20240303,105921
252,ONEPLUS_NORD,2,test,False,test,IMG20240303105934,20240303,105934
252,ONEPLUS_NORD,2,test,False,test,IMG20240303105939,20240303,105939
253,ONEPLUS_NORD,2,test|valid,True,test,IMG20240303110007,20240303,110007
253,ONEPLUS_NORD,2,test|valid,True,valid,IMG20240303110013,20240303,110013
254,ONEPLUS_NORD,2,test,False,test,IMG20240303110030,20240303,110030
254,ONEPLUS_NORD,2,test,False,test,IMG20240303110037,20240303,110037
255,ONEPLUS_NORD,1,test,False,test,IMG20240303110054,20240303,110054
256,ONEPLUS_NORD,1,valid,False,valid,IMG20240303110112,20240303,110112
257,ONEPLUS_NORD,1,test,False,test,IMG20240303110129,20240303,110129
258,ONEPLUS_NORD,1,valid,False,valid,IMG20240303110140,20240303,110140
259,ONEPLUS_NORD,1,test,False,test,IMG20240303110158,20240303,110158
260,ONEPLUS_NORD,1,test,False,test,IMG20240303110214,20240303,110214
261,ONEPLUS_NORD,1,test,False,test,IMG20240303110236,20240303,110236
